index,score
287,0.9976043701171875
288,0.5050313472747803
289,0.795447826385498
290,0.43194764852523804
291,0.9393305778503418
292,0.9307373762130737
293,0.03529265522956848
294,0.9973083734512329
295,0.2787753641605377
296,0.9992600679397583
297,0.7489045858383179
298,0.9794957637786865
299,0.9859046936035156
300,0.6449073553085327
301,0.9821571111679077
302,0.6561712026596069
303,0.48188748955726624
304,0.9783601760864258
305,0.9926016330718994
306,0.8406428098678589
307,0.9828535318374634
308,0.9979057908058167
309,0.0427432656288147
310,0.9834029674530029
311,0.9999579191207886
312,0.8628110885620117
313,0.9978965520858765
314,0.10345089435577393
315,0.336926132440567
316,0.9934868216514587
317,0.1086270809173584
318,0.14526763558387756
319,0.08618733286857605
320,0.6007987856864929
321,0.9993460774421692
322,0.2981850504875183
323,0.3962259888648987
324,0.9358457326889038
325,0.248285174369812
326,0.575267493724823
327,0.8744814991950989
328,0.060667961835861206
329,0.7862269282341003
330,0.9977429509162903
331,0.5601908564567566
332,0.930001974105835
333,0.022800594568252563
334,0.9919038414955139
335,0.9504334926605225
336,0.7870447039604187
337,0.8535049557685852
338,0.9978545308113098
339,0.9028186798095703
340,0.009515553712844849
341,0.9998924732208252
342,0.6559348106384277
343,0.9964958429336548
344,0.21088287234306335
345,0.9905227422714233
346,0.9936256408691406
347,0.5300642251968384
348,0.9179126024246216
349,0.0023727715015411377
350,0.9225504398345947
351,0.9794232845306396
352,0.9952928423881531
353,0.9190523624420166
354,0.99962317943573
355,0.9997953772544861
356,0.9410397410392761
357,0.9881597757339478
358,0.9909195303916931
359,0.8322675228118896
360,0.08512276411056519
361,0.9221513271331787
362,0.15733134746551514
363,0.6443910598754883
364,0.2716301679611206
365,0.9835125207901001
366,0.12691134214401245
367,0.33323031663894653
368,0.9862737655639648
369,0.020989149808883667
370,0.9983783960342407
371,0.9989636540412903
372,0.9981445074081421
373,0.050382524728775024
374,0.12376269698143005
375,0.7681460380554199
376,0.3833824098110199
377,0.9481603503227234
378,0.04086974263191223
379,0.5822769403457642
380,0.931075930595398
381,0.994977593421936
382,0.2804778218269348
383,0.9814662337303162
384,0.775445818901062
385,0.9710930585861206
386,0.9451663494110107
387,0.08724811673164368
388,0.7278980016708374
389,0.9951404333114624
390,0.818550705909729
391,0.7182263135910034
392,0.996509313583374
393,0.0057059526443481445
394,0.9980790019035339
395,0.19199523329734802
396,0.07006001472473145
397,0.3218047022819519
398,0.9211381673812866
399,0.7850806713104248
400,0.9248212575912476
401,0.9886354207992554
402,0.6565984487533569
403,0.9940863847732544
404,0.4969508945941925
405,0.18086418509483337
406,0.9986145496368408
407,0.035189270973205566
408,0.24755582213401794
409,0.9158424139022827
410,0.35425928235054016
411,0.9959354996681213
412,0.2743479013442993
413,0.888984739780426
414,0.9072151184082031
415,0.9852912425994873
416,0.955446720123291
417,0.9551860690116882
418,0.9985738396644592
419,0.9231963157653809
420,0.20175012946128845
421,0.9922635555267334
422,0.9845130443572998
423,0.9993840456008911
424,0.2722213566303253
425,0.9990770816802979
426,0.034918636083602905
427,0.10967347025871277
428,0.6014627814292908
429,0.7588540315628052
430,0.7137924432754517
431,0.9999496936798096
432,0.9717086553573608
433,0.4649254083633423
434,0.22446945309638977
435,0.054904818534851074
436,0.9979082345962524
437,0.9425930976867676
438,0.6734821200370789
439,0.8503939509391785
440,0.835147500038147
441,0.9875599145889282
442,0.8052841424942017
443,0.9791159629821777
444,0.9977157115936279
445,0.9655379056930542
446,0.8098937273025513
447,0.6781384944915771
448,0.6168290376663208
449,0.995697021484375
450,0.31527769565582275
451,0.9828876852989197
452,0.9939194917678833
453,0.21009987592697144
454,0.9869022965431213
455,0.9883188009262085
456,0.968361496925354
457,0.4406775236129761
458,0.9830124378204346
459,0.6268740296363831
460,0.9842367172241211
461,0.9122435450553894
462,0.8823298215866089
463,0.9928011894226074
464,0.8228325843811035
465,0.4791203737258911
466,0.9500283002853394
467,0.1521184742450714
468,0.3400220274925232
469,0.8643918037414551
470,0.9903474450111389
471,0.9993998408317566
472,0.9986860752105713
473,0.9987143278121948
474,0.9916431903839111
475,0.9405983686447144
476,0.3092270493507385
477,0.9983735084533691
478,0.9998880624771118
479,0.6734994649887085
480,0.6268202066421509
481,0.015908926725387573
482,0.9989725947380066
483,0.9943137168884277
484,0.4570471942424774
485,0.9588460922241211
486,0.01252719759941101
487,0.9996300935745239
488,0.6885788440704346
489,0.7082708477973938
490,0.044726550579071045
491,0.9678069949150085
492,0.5279632806777954
493,0.6873556971549988
494,0.9971224069595337
495,0.9807054996490479
496,0.29747867584228516
497,0.9983221292495728
498,0.653927743434906
499,0.6463418006896973
500,0.796268880367279
501,0.9933352470397949
502,0.38891154527664185
503,0.9895240068435669
504,0.1623903512954712
505,0.8719338178634644
506,0.9959710836410522
507,0.025130659341812134
508,0.8623528480529785
509,0.9645293951034546
510,0.9946545362472534
511,0.09763455390930176
512,0.873488187789917
513,0.9899909496307373
514,0.999809980392456
515,0.9735443592071533
516,0.8113839626312256
517,0.4667207598686218
518,0.6466284990310669
519,0.8525157570838928
520,0.9269840717315674
521,0.933700680732727
522,0.9996757507324219
523,0.9442847967147827
524,0.5146176218986511
525,0.9458965063095093
526,0.98224937915802
527,0.3135984241962433
528,0.900175929069519
529,0.7821903228759766
530,0.30851903557777405
531,0.999272346496582
532,0.6786082983016968
533,0.9484472870826721
534,0.9614187479019165
535,0.9870238900184631
536,0.9831527471542358
537,0.9736891388893127
538,0.9935954809188843
539,0.9998224973678589
540,0.9917769432067871
541,0.9911872148513794
542,0.9928016662597656
543,0.005003005266189575
544,0.7795959711074829
545,0.9333431124687195
546,0.06268590688705444
547,0.9182971715927124
548,0.9999085664749146
549,0.5662768483161926
550,0.9643123149871826
551,0.3788734972476959
552,0.9499223828315735
553,0.7555583715438843
554,0.939100980758667
555,0.9663939476013184
556,0.995840847492218
557,0.9628332257270813
558,0.9982508420944214
559,0.04141691327095032
560,0.9757201671600342
561,0.9937304258346558
562,0.18237915635108948
563,0.6358099579811096
564,0.9972403049468994
565,0.637057900428772
566,0.9856743812561035
567,0.8020052313804626
568,0.9971927404403687
569,0.8917720913887024
570,0.9782328009605408
571,0.5471850037574768
572,0.44690531492233276
573,0.9998955130577087
574,0.8824607133865356
575,0.5913795232772827
576,0.8807039856910706
577,0.9355852007865906
578,0.41113394498825073
579,0.9970639944076538
580,0.9134235382080078
581,0.9189903736114502
582,0.8498349189758301
583,0.4852539598941803
584,0.5415692925453186
585,0.9994935393333435
586,0.5885509848594666
587,0.9991501569747925
588,0.9439060688018799
589,0.9533767104148865
590,0.42989495396614075
591,0.9999451637268066
592,0.5642362833023071
593,0.9624271988868713
594,0.21698275208473206
595,0.9498773217201233
596,0.9794051647186279
597,0.9978536367416382
598,0.3140065670013428
599,0.6784359216690063
600,0.9380860328674316
601,0.23624256253242493
602,0.9118718504905701
603,0.9995626211166382
604,0.976505696773529
605,0.9999022483825684
606,0.9844926595687866
607,0.6417775750160217
608,0.887416660785675
609,0.9864323139190674
610,0.9998329281806946
611,0.80980384349823
612,0.10540688037872314
613,0.9454702138900757
614,0.37472787499427795
615,0.6960573792457581
616,0.9727505445480347
617,0.9883597493171692
618,0.5315555930137634
619,0.9943277835845947
620,0.30818650126457214
621,0.505116879940033
622,0.9842299818992615
623,0.911793053150177
624,0.9665927886962891
625,0.3651115894317627
626,0.9594849348068237
627,0.9962002038955688
628,0.8742547631263733
629,0.8161329627037048
630,0.776567280292511
631,0.4141407608985901
632,0.9026044011116028
633,0.30474287271499634
634,0.19959816336631775
635,0.038497358560562134
636,0.9939435720443726
637,0.9547277092933655
638,0.358865886926651
639,0.439247190952301
640,0.9731423854827881
641,0.98701012134552
642,0.799898624420166
643,0.8506728410720825
644,0.9999072551727295
645,0.6201198101043701
646,0.025373905897140503
647,0.7024465799331665
648,0.18741968274116516
649,0.9984082579612732
650,0.08355951309204102
651,0.9979673624038696
652,0.7047696113586426
653,0.07119587063789368
654,0.444365531206131
655,0.9968537092208862
656,0.2951465845108032
657,0.8188963532447815
658,0.06766435503959656
659,0.9611539244651794
660,0.1157897412776947
661,0.9618411064147949
662,0.9987486600875854
663,0.9918903112411499
664,0.9017107486724854
665,0.5858209729194641
666,0.412415474653244
667,0.09985074400901794
668,0.07182750105857849
669,0.43621039390563965
670,0.9572774171829224
671,0.9980782270431519
672,0.3434724509716034
673,0.8476672172546387
674,0.999589204788208
675,0.8999799489974976
676,0.3808150291442871
677,0.3369368016719818
678,0.595138430595398
679,0.9512143135070801
680,0.9597872495651245
681,0.34606629610061646
682,0.9957453012466431
683,0.7086328864097595
684,0.8610063791275024
685,0.45895159244537354
686,0.8431024551391602
687,0.9863073229789734
688,0.9699543714523315
689,0.17956051230430603
690,0.9342191219329834
691,0.9996957778930664
692,0.013171613216400146
693,0.5630083680152893
694,0.92840576171875
695,0.9951914548873901
696,0.40264689922332764
697,0.5827761888504028
698,0.027120083570480347
699,0.999952495098114
700,0.7838959693908691
701,0.15614905953407288
702,0.958274781703949
703,0.9956988096237183
704,0.08229085803031921
705,0.970128059387207
706,0.9301930665969849
707,0.7704154849052429
708,0.9982352256774902
709,0.26103711128234863
710,0.9999455213546753
711,0.6921586990356445
712,0.9975144863128662
713,0.08180037140846252
714,0.018350929021835327
715,0.7128909826278687
716,0.9980570077896118
717,0.7090297341346741
718,0.9981124401092529
719,0.15032780170440674
720,0.9956432580947876
721,0.2594284117221832
722,0.32677707076072693
723,0.08015507459640503
724,0.21785858273506165
725,0.610607922077179
726,0.8768736124038696
727,0.9947256445884705
728,0.9929796457290649
729,0.9967776536941528
730,0.962489902973175
731,0.974233865737915
732,0.9821234941482544
733,0.9645050168037415
734,0.680235743522644
735,0.21173477172851562
736,0.9998924732208252
737,0.9552544355392456
738,0.39179739356040955
739,0.9831174612045288
740,0.026540428400039673
741,0.9400480389595032
742,0.401628702878952
743,0.22815188765525818
744,0.06705227494239807
745,0.9557857513427734
746,0.9975288510322571
747,0.8980717062950134
748,0.9983669519424438
749,0.41491401195526123
750,0.5991190671920776
751,0.9984625577926636
752,0.03138837218284607
753,0.6327723860740662
754,0.5925645232200623
755,0.9273068904876709
756,0.6903384327888489
757,0.9420995116233826
758,0.9965447187423706
759,0.9972535371780396
760,0.9731049537658691
761,0.8810596466064453
762,0.023913085460662842
763,0.13711172342300415
764,0.04387614130973816
765,0.6826400756835938
766,0.3111659288406372
767,0.9992451667785645
768,0.9935399293899536
769,0.8101744651794434
770,0.9997226595878601
771,0.4887559413909912
772,0.6760693788528442
773,0.888860821723938
774,0.9812142848968506
775,0.9052543640136719
776,0.5916012525558472
777,0.17910167574882507
778,0.9461277723312378
779,0.9819225072860718
780,0.007037341594696045
781,0.7855370044708252
782,0.9335476160049438
783,0.9477785229682922
784,0.9457327127456665
785,0.7156445384025574
786,0.0025247931480407715
787,0.9929707050323486
788,0.998908281326294
789,0.6681575775146484
790,0.9738509058952332
791,0.9977617263793945
792,0.9964326620101929
793,0.9912551045417786
794,0.8005856275558472
795,0.9308881759643555
796,0.9879245758056641
797,0.9984599947929382
798,0.9949957132339478
799,0.9997139573097229
800,0.9968572854995728
801,0.4707533121109009
802,0.09277987480163574
803,0.5631529092788696
804,0.7772198915481567
805,0.9950106143951416
806,0.997344970703125
807,0.9911093711853027
808,0.9998323917388916
809,0.13185954093933105
810,0.9940862655639648
811,0.9983382225036621
812,0.8615596294403076
813,0.7560141086578369
814,0.6879751682281494
815,0.8512263298034668
816,0.01110580563545227
817,0.9843524694442749
818,0.9996848702430725
819,0.8855969309806824
820,0.3035256266593933
821,0.07991817593574524
822,0.9994425177574158
823,0.9999829530715942
824,0.9949730634689331
825,0.7248245477676392
826,0.35572025179862976
827,0.9957097768783569
828,0.9921004772186279
829,0.9863288402557373
830,0.9829721450805664
831,0.996196985244751
832,0.022762566804885864
833,0.8621857166290283
834,0.9969632625579834
835,0.8202211856842041
836,0.0030629336833953857
837,0.9749277830123901
838,0.9511580467224121
839,0.9851173162460327
840,0.9432953596115112
841,0.8130835294723511
842,0.9590357542037964
843,0.4400791525840759
844,0.9956187009811401
845,0.20613768696784973
846,0.9970508813858032
847,0.9868632555007935
848,0.9971369504928589
849,0.7558367848396301
850,0.9916679859161377
851,0.8159893751144409
852,0.40283071994781494
853,0.4194122552871704
854,0.9997965097427368
855,0.9677677154541016
856,0.17166146636009216
857,0.011988967657089233
858,0.05257415771484375
859,0.045579761266708374
860,0.9362466335296631
861,0.9993785619735718
862,0.8781217336654663
863,0.9938428401947021
864,0.2040252983570099
865,0.998258113861084
866,0.9918270111083984
867,0.8716743588447571
868,0.8604737520217896
869,0.9376261234283447
870,0.9598127603530884
871,0.41421088576316833
872,0.4930710196495056
873,0.9792690277099609
874,0.9508040547370911
875,0.2735752463340759
876,0.9440186023712158
877,0.9910658001899719
878,0.9541928768157959
879,0.9216940999031067
880,0.5961850881576538
881,0.6847811937332153
882,0.9554128050804138
883,0.9189386367797852
884,0.32960405945777893
885,0.9336450099945068
886,0.460096150636673
887,0.9111794233322144
888,0.9944391846656799
889,0.3123452067375183
890,0.9582811594009399
891,0.17452135682106018
892,0.9950416088104248
893,0.9958816170692444
894,0.6216334700584412
895,0.36842238903045654
896,0.6298967599868774
897,0.19069555401802063
898,0.18526813387870789
899,0.8828164339065552
900,0.9996198415756226
901,0.4506884515285492
902,0.3681774139404297
903,0.0070025622844696045
904,0.6561400890350342
905,0.9978094100952148
906,0.9942840337753296
907,0.5585711002349854
908,0.9577553272247314
909,0.5984917879104614
910,0.989661693572998
911,0.9932684898376465
912,0.9404918551445007
913,0.9999203085899353
914,0.6961614489555359
915,0.9934894442558289
916,0.9993985295295715
917,0.9838722944259644
918,0.9920430183410645
919,0.9984172582626343
920,0.5027938485145569
921,0.28184643387794495
922,0.2137289047241211
923,0.9980599880218506
924,0.6656363606452942
925,0.8967319130897522
926,0.9991214275360107
927,0.1723707914352417
928,0.992271363735199
929,0.8722074627876282
930,0.9920234084129333
931,0.9974449872970581
932,0.8046148419380188
933,0.9288806319236755
934,0.9935749769210815
935,0.007963091135025024
936,0.7063020467758179
937,0.9773268699645996
938,0.9831230640411377
939,0.6425045728683472
940,0.9980785846710205
941,0.9008908867835999
942,0.7894249558448792
943,0.9997187256813049
944,0.8808717727661133
945,0.2938159108161926
946,0.9466438293457031
947,0.9857233762741089
948,0.9873814582824707
949,0.9618167877197266
950,0.9410319328308105
951,0.9994567632675171
952,0.45449426770210266
953,0.9914987087249756
954,0.6597802639007568
955,0.3748767375946045
956,0.4850425720214844
957,0.9850678443908691
958,0.995600700378418
959,0.9819963574409485
960,0.578089714050293
961,0.003914386034011841
962,0.9995843768119812
963,0.9880095720291138
964,0.9990030527114868
965,0.9586107730865479
966,0.9956651926040649
967,0.9297672510147095
968,0.010288119316101074
969,0.8620898127555847
970,0.6386167407035828
971,0.3063468337059021
972,0.968317985534668
973,0.22665852308273315
974,0.6800011396408081
975,0.988261878490448
976,0.9409832954406738
977,0.4560387134552002
978,0.9869188070297241
979,0.9934313297271729
980,0.09796053171157837
981,0.4930512309074402
982,0.7869070172309875
983,0.877349853515625
984,0.9775421619415283
985,0.05742868781089783
986,0.9995771646499634
987,0.858583927154541
988,0.9187784194946289
989,0.6979477405548096
990,0.17546871304512024
991,0.8901981115341187
992,0.125908762216568
993,0.9974666237831116
994,0.10647836327552795
995,0.03363114595413208
996,0.9888216257095337
997,0.8663039207458496
998,0.6710528135299683
999,0.041617244482040405
1000,0.9802836775779724
1001,0.1683565378189087
1002,0.9454426765441895
1003,0.5840464234352112
1004,0.9985967874526978
1005,0.8765812516212463
1006,0.9990426301956177
1007,0.9854236245155334
1008,0.8717630505561829
1009,0.33718106150627136
1010,0.9485647678375244
1011,0.83559250831604
1012,0.1327345371246338
1013,0.25777751207351685
1014,0.6397774815559387
1015,0.983291745185852
1016,0.918685793876648
1017,0.3427017629146576
1018,0.8740295171737671
1019,0.5568792223930359
1020,0.5048454403877258
1021,0.2430553436279297
1022,0.984982430934906
1023,0.7145588397979736
1024,0.9919895529747009
1025,0.012013643980026245
1026,0.9991016387939453
1027,0.9743198752403259
1028,0.06297719478607178
1029,0.6557843089103699
1030,0.6004136204719543
1031,0.9636419415473938
1032,0.9999587535858154
1033,0.6154158115386963
1034,0.9998846054077148
1035,0.3985447883605957
1036,0.9771558046340942
1037,0.9879024028778076
1038,0.9979540705680847
1039,0.9917407035827637
1040,0.6488444209098816
1041,0.25655293464660645
1042,0.8897629976272583
1043,0.7614130973815918
1044,0.18658271431922913
1045,0.5134947896003723
1046,0.39521920680999756
1047,0.2726939618587494
1048,0.8822671175003052
1049,0.9956487417221069
1050,0.8872898817062378
1051,0.9867727160453796
1052,0.9830656051635742
1053,0.9248569011688232
1054,0.9826083183288574
1055,0.9988313913345337
1056,0.9916877746582031
1057,0.9991140365600586
1058,0.7388124465942383
1059,0.9863959550857544
1060,0.0779736340045929
1061,0.05572974681854248
1062,0.9754754304885864
1063,0.9190526604652405
1064,0.9980066418647766
1065,0.982024073600769
1066,0.9912635087966919
1067,0.4675217866897583
1068,0.9823975563049316
1069,0.449382483959198
1070,0.4989374876022339
1071,0.9640457630157471
1072,0.03512156009674072
1073,0.46626749634742737
1074,0.9918034076690674
1075,0.8055548667907715
1076,0.9948033094406128
1077,0.997744083404541
1078,0.7755786776542664
1079,0.8380045294761658
1080,0.9945404529571533
1081,0.1489521563053131
1082,0.9988741874694824
1083,0.9993977546691895
1084,0.8997358083724976
1085,0.898533821105957
1086,0.9447243213653564
1087,0.4682577848434448
1088,0.9028182625770569
1089,0.6810441613197327
1090,0.9996880292892456
1091,0.10617086291313171
1092,0.07689908146858215
1093,0.7693686485290527
1094,0.9725546836853027
1095,0.8804926872253418
1096,0.414814829826355
1097,0.5269560217857361
1098,0.17466354370117188
1099,0.9179137945175171
1100,0.10637426376342773
1101,0.7330403327941895
1102,0.9736838340759277
1103,0.3394761085510254
1104,0.04581615328788757
1105,0.9272501468658447
1106,0.14828544855117798
1107,0.9990776777267456
1108,0.8826537132263184
1109,0.9786368608474731
1110,0.9995583295822144
1111,0.1936779022216797
1112,0.9984532594680786
1113,0.9457118511199951
1114,0.06493854522705078
1115,0.9908466339111328
1116,0.007227838039398193
1117,0.13386830687522888
1118,0.07330697774887085
1119,0.08033514022827148
1120,0.5428265333175659
1121,0.11477401852607727
1122,0.6961074471473694
1123,0.8150944709777832
1124,0.9980679750442505
1125,0.8553749918937683
1126,0.9997759461402893
1127,0.9503583908081055
1128,0.25184351205825806
1129,0.48384737968444824
1130,0.9671250581741333
1131,0.7829074263572693
1132,0.9258031845092773
1133,0.54173344373703
1134,0.9346252679824829
1135,0.970281720161438
1136,0.9877378344535828
1137,0.18768250942230225
1138,0.9868558645248413
1139,0.9538516998291016
1140,0.7652614116668701
1141,0.005167126655578613
1142,0.04386678338050842
1143,0.9848476648330688
1144,0.539575457572937
1145,0.9425824880599976
1146,0.44517236948013306
1147,0.964566707611084
1148,0.9914325475692749
1149,0.897365927696228
1150,0.8530771732330322
1151,0.03349655866622925
1152,0.7503106594085693
1153,0.056936115026474
1154,0.8194409012794495
1155,0.9964163899421692
1156,0.39946144819259644
1157,0.8562079668045044
1158,0.019697844982147217
1159,0.39108800888061523
1160,0.7312049865722656
1161,0.8185456991195679
1162,0.5482728481292725
1163,0.15497148036956787
1164,0.2557891607284546
1165,0.9953162670135498
1166,0.24155128002166748
1167,0.870762288570404
1168,0.973253607749939
1169,0.9998043179512024
1170,0.7885956168174744
1171,0.30503761768341064
1172,0.1688915193080902
1173,0.03069603443145752
1174,0.761482834815979
1175,0.7003498077392578
1176,0.9926460981369019
1177,0.9987168312072754
1178,0.9397187829017639
1179,0.49213045835494995
1180,0.10794559121131897
1181,0.7799091339111328
1182,0.9965875744819641
1183,0.9969279766082764
1184,0.9815266728401184
1185,0.9957965612411499
1186,0.9978294372558594
1187,0.026580482721328735
1188,0.85478675365448
1189,0.9974433779716492
1190,0.9426765441894531
1191,0.9988898634910583
1192,0.9628417491912842
1193,0.018781006336212158
1194,0.8299591541290283
1195,0.9868624806404114
1196,0.9313032031059265
1197,0.979559600353241
1198,0.8429148197174072
1199,0.963331937789917
1200,0.311138778924942
1201,0.6222553253173828
1202,0.9880433082580566
1203,0.6934506893157959
1204,0.3364945948123932
1205,0.9994584918022156
1206,0.928047776222229
1207,0.3812309503555298
1208,0.06331145763397217
1209,0.7196812033653259
1210,0.9990662336349487
1211,0.9339085817337036
1212,0.02285507321357727
1213,0.22144094109535217
1214,0.7132965326309204
1215,0.9998984336853027
1216,0.9961889982223511
1217,0.9996150732040405
1218,0.9933115243911743
1219,0.9174656867980957
1220,0.9948711395263672
1221,0.16980388760566711
1222,0.9952496886253357
1223,0.14126330614089966
1224,0.9976400136947632
1225,0.9502403736114502
1226,0.9650110006332397
1227,0.2999304533004761
1228,0.6084926128387451
1229,0.9536994695663452
1230,0.3088195323944092
1231,0.3189438581466675
1232,0.9971563816070557
1233,0.012098431587219238
1234,0.8942230939865112
1235,0.026568681001663208
1236,0.12695986032485962
1237,0.03787475824356079
1238,0.9666664600372314
1239,0.22012510895729065
1240,0.9887693524360657
1241,0.985871434211731
1242,0.9402401447296143
1243,0.9983094930648804
1244,0.9928870797157288
1245,0.6922205686569214
1246,0.7757142782211304
1247,0.6238712072372437
1248,0.17120355367660522
1249,0.9943040609359741
1250,0.9272910356521606
1251,0.3063134551048279
1252,0.6536083221435547
1253,0.7482831478118896
1254,0.9905083179473877
1255,0.8401083946228027
1256,0.9420837163925171
1257,0.9176428318023682
